date,store,city,category,channel,units_sold,revenue_sar,returns_units,foot_traffic,csat
2025-10-07,Riyadh-Olaya,Riyadh,Electronics,In-Store,52,46847.82,1,903.0,3.94
2025-10-07,Riyadh-Olaya,Riyadh,Electronics,Online,16,13078.18,1,,4.17
2025-10-07,Riyadh-Olaya,Riyadh,Apparel,In-Store,45,6770.02,1,903.0,4.43
2025-10-07,Riyadh-Olaya,Riyadh,Apparel,Online,13,1796.63,1,,3.85
2025-10-07,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,33,7455.21,0,903.0,4.08
2025-10-07,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,12,2311.62,0,,3.84
2025-10-07,Riyadh-Olaya,Riyadh,Beauty,In-Store,57,5572.06,2,903.0,4.88
2025-10-07,Riyadh-Olaya,Riyadh,Beauty,Online,14,1431.47,1,,3.73
2025-10-07,Riyadh-Olaya,Riyadh,Groceries,In-Store,52,2342.45,1,903.0,3.86
2025-10-07,Riyadh-Olaya,Riyadh,Groceries,Online,10,431.9,1,,3.6
2025-10-08,Riyadh-Olaya,Riyadh,Electronics,In-Store,48,39501.62,2,963.0,4.01
2025-10-08,Riyadh-Olaya,Riyadh,Electronics,Online,20,16190.53,1,,3.74
2025-10-08,Riyadh-Olaya,Riyadh,Apparel,In-Store,53,6941.85,2,963.0,4.16
2025-10-08,Riyadh-Olaya,Riyadh,Apparel,Online,15,2212.58,1,,3.61
2025-10-08,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,32,7300.41,1,963.0,4.23
2025-10-08,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,12,2534.79,1,,3.58
2025-10-08,Riyadh-Olaya,Riyadh,Beauty,In-Store,64,5615.53,1,963.0,4.19
2025-10-08,Riyadh-Olaya,Riyadh,Beauty,Online,17,1721.73,1,,3.32
2025-10-08,Riyadh-Olaya,Riyadh,Groceries,In-Store,43,1955.94,1,963.0,4.08
2025-10-08,Riyadh-Olaya,Riyadh,Groceries,Online,13,641.99,1,,4.4
2025-10-09,Riyadh-Olaya,Riyadh,Electronics,In-Store,55,51225.3,1,930.0,3.63
2025-10-09,Riyadh-Olaya,Riyadh,Electronics,Online,16,14496.75,0,,3.87
2025-10-09,Riyadh-Olaya,Riyadh,Apparel,In-Store,33,4541.36,0,930.0,3.95
2025-10-09,Riyadh-Olaya,Riyadh,Apparel,Online,11,1681.94,1,,3.17
2025-10-09,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,35,6944.25,1,930.0,4.11
2025-10-09,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,17,3258.55,1,,3.38
2025-10-09,Riyadh-Olaya,Riyadh,Beauty,In-Store,36,3674.24,1,930.0,4.14
2025-10-09,Riyadh-Olaya,Riyadh,Beauty,Online,20,1922.67,1,,4.09
2025-10-09,Riyadh-Olaya,Riyadh,Groceries,In-Store,41,1771.43,1,930.0,4.67
2025-10-09,Riyadh-Olaya,Riyadh,Groceries,Online,14,679.08,0,,3.62
2025-10-10,Riyadh-Olaya,Riyadh,Electronics,In-Store,61,49105.42,1,1240.0,3.82
2025-10-10,Riyadh-Olaya,Riyadh,Electronics,Online,26,20563.1,3,,3.42
2025-10-10,Riyadh-Olaya,Riyadh,Apparel,In-Store,63,8095.92,1,1240.0,4.83
2025-10-10,Riyadh-Olaya,Riyadh,Apparel,Online,16,2206.02,1,,3.25
2025-10-10,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,76,14625.45,2,1240.0,4.02
2025-10-10,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,22,4357.66,1,,3.46
2025-10-10,Riyadh-Olaya,Riyadh,Beauty,In-Store,61,6277.96,1,1240.0,3.74
2025-10-10,Riyadh-Olaya,Riyadh,Beauty,Online,16,1501.93,1,,4.14
2025-10-10,Riyadh-Olaya,Riyadh,Groceries,In-Store,41,2018.41,1,1240.0,4.39
2025-10-10,Riyadh-Olaya,Riyadh,Groceries,Online,20,841.96,1,,4.1
2025-10-11,Riyadh-Olaya,Riyadh,Electronics,In-Store,44,37150.6,1,1324.0,3.92
2025-10-11,Riyadh-Olaya,Riyadh,Electronics,Online,26,22361.46,1,,3.53
2025-10-11,Riyadh-Olaya,Riyadh,Apparel,In-Store,81,10259.17,1,1324.0,4.84
2025-10-11,Riyadh-Olaya,Riyadh,Apparel,Online,26,3753.04,1,,4.02
2025-10-11,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,77,14815.32,2,1324.0,4.11
2025-10-11,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,27,5374.12,2,,3.28
2025-10-11,Riyadh-Olaya,Riyadh,Beauty,In-Store,50,4433.18,2,1324.0,3.99
2025-10-11,Riyadh-Olaya,Riyadh,Beauty,Online,28,2572.69,3,,3.29
2025-10-11,Riyadh-Olaya,Riyadh,Groceries,In-Store,73,3121.94,2,1324.0,5.0
2025-10-11,Riyadh-Olaya,Riyadh,Groceries,Online,19,819.13,2,,4.08
2025-10-12,Riyadh-Olaya,Riyadh,Electronics,In-Store,40,36153.85,1,891.0,4.11
2025-10-12,Riyadh-Olaya,Riyadh,Electronics,Online,19,15076.39,1,,4.1
2025-10-12,Riyadh-Olaya,Riyadh,Apparel,In-Store,57,8695.12,3,891.0,4.21
2025-10-12,Riyadh-Olaya,Riyadh,Apparel,Online,18,2344.52,1,,3.42
2025-10-12,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,33,6311.56,0,891.0,3.72
2025-10-12,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,19,4217.88,1,,3.51
2025-10-12,Riyadh-Olaya,Riyadh,Beauty,In-Store,36,3154.78,1,891.0,4.03
2025-10-12,Riyadh-Olaya,Riyadh,Beauty,Online,17,1690.51,1,,3.66
2025-10-12,Riyadh-Olaya,Riyadh,Groceries,In-Store,59,2767.25,3,891.0,5.0
2025-10-12,Riyadh-Olaya,Riyadh,Groceries,Online,14,658.7,1,,3.43
2025-10-13,Riyadh-Olaya,Riyadh,Electronics,In-Store,55,42142.1,2,931.0,4.26
2025-10-13,Riyadh-Olaya,Riyadh,Electronics,Online,13,11873.8,1,,4.0
2025-10-13,Riyadh-Olaya,Riyadh,Apparel,In-Store,50,6999.0,2,931.0,3.91
2025-10-13,Riyadh-Olaya,Riyadh,Apparel,Online,11,1422.69,0,,2.98
2025-10-13,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,40,8200.62,1,931.0,3.55
2025-10-13,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,16,3218.78,1,,3.82
2025-10-13,Riyadh-Olaya,Riyadh,Beauty,In-Store,49,4350.46,1,931.0,4.37
2025-10-13,Riyadh-Olaya,Riyadh,Beauty,Online,12,1216.71,0,,3.94
2025-10-13,Riyadh-Olaya,Riyadh,Groceries,In-Store,50,2208.81,2,931.0,4.05
2025-10-13,Riyadh-Olaya,Riyadh,Groceries,Online,19,816.64,1,,3.4
2025-10-14,Riyadh-Olaya,Riyadh,Electronics,In-Store,31,25727.19,1,1007.0,4.12
2025-10-14,Riyadh-Olaya,Riyadh,Electronics,Online,14,12351.6,1,,3.46
2025-10-14,Riyadh-Olaya,Riyadh,Apparel,In-Store,57,8632.26,1,1007.0,4.61
2025-10-14,Riyadh-Olaya,Riyadh,Apparel,Online,11,1483.92,0,,3.63
2025-10-14,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,43,8128.48,2,1007.0,4.14
2025-10-14,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,12,2272.49,1,,3.94
2025-10-14,Riyadh-Olaya,Riyadh,Beauty,In-Store,31,3192.86,1,1007.0,4.78
2025-10-14,Riyadh-Olaya,Riyadh,Beauty,Online,11,1041.52,0,,3.64
2025-10-14,Riyadh-Olaya,Riyadh,Groceries,In-Store,30,1379.55,1,1007.0,4.5
2025-10-14,Riyadh-Olaya,Riyadh,Groceries,Online,17,780.19,1,,4.49
2025-10-15,Riyadh-Olaya,Riyadh,Electronics,In-Store,63,55260.88,1,959.0,3.69
2025-10-15,Riyadh-Olaya,Riyadh,Electronics,Online,16,14387.06,1,,3.6
2025-10-15,Riyadh-Olaya,Riyadh,Apparel,In-Store,33,4365.96,1,959.0,4.87
2025-10-15,Riyadh-Olaya,Riyadh,Apparel,Online,18,2740.51,2,,3.96
2025-10-15,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,29,6380.46,1,959.0,4.38
2025-10-15,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,17,3504.8,1,,3.62
2025-10-15,Riyadh-Olaya,Riyadh,Beauty,In-Store,55,4727.45,1,959.0,3.45
2025-10-15,Riyadh-Olaya,Riyadh,Beauty,Online,12,1112.41,1,,3.8
2025-10-15,Riyadh-Olaya,Riyadh,Groceries,In-Store,46,2073.01,1,959.0,4.01
2025-10-15,Riyadh-Olaya,Riyadh,Groceries,Online,10,437.93,1,,3.58
2025-10-16,Riyadh-Olaya,Riyadh,Electronics,In-Store,30,25663.28,0,921.0,4.09
2025-10-16,Riyadh-Olaya,Riyadh,Electronics,Online,18,16494.8,1,,3.58
2025-10-16,Riyadh-Olaya,Riyadh,Apparel,In-Store,35,4788.97,2,921.0,3.9
2025-10-16,Riyadh-Olaya,Riyadh,Apparel,Online,15,1964.17,1,,3.54
2025-10-16,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,40,9180.83,1,921.0,3.64
2025-10-16,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,13,2568.29,0,,3.77
2025-10-16,Riyadh-Olaya,Riyadh,Beauty,In-Store,34,3046.16,0,921.0,3.73
2025-10-16,Riyadh-Olaya,Riyadh,Beauty,Online,13,1204.5,0,,3.54
2025-10-16,Riyadh-Olaya,Riyadh,Groceries,In-Store,61,2958.6,3,921.0,4.82
2025-10-16,Riyadh-Olaya,Riyadh,Groceries,Online,18,834.16,1,,3.45
2025-10-17,Riyadh-Olaya,Riyadh,Electronics,In-Store,50,43429.37,2,1256.0,4.21
2025-10-17,Riyadh-Olaya,Riyadh,Electronics,Online,14,12235.6,1,,3.91
2025-10-17,Riyadh-Olaya,Riyadh,Apparel,In-Store,64,9217.5,2,1256.0,4.05
2025-10-17,Riyadh-Olaya,Riyadh,Apparel,Online,14,1969.6,1,,4.62
2025-10-17,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,43,9283.01,1,1256.0,3.42
2025-10-17,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,27,6165.52,2,,4.26
2025-10-17,Riyadh-Olaya,Riyadh,Beauty,In-Store,52,4811.03,1,1256.0,3.94
2025-10-17,Riyadh-Olaya,Riyadh,Beauty,Online,26,2532.32,3,,4.22
2025-10-17,Riyadh-Olaya,Riyadh,Groceries,In-Store,50,2345.95,2,1256.0,4.42
2025-10-17,Riyadh-Olaya,Riyadh,Groceries,Online,15,672.84,1,,4.41
2025-10-18,Riyadh-Olaya,Riyadh,Electronics,In-Store,51,44203.08,2,1316.0,3.96
2025-10-18,Riyadh-Olaya,Riyadh,Electronics,Online,18,16627.11,1,,3.28
2025-10-18,Riyadh-Olaya,Riyadh,Apparel,In-Store,53,7068.79,1,1316.0,4.71
2025-10-18,Riyadh-Olaya,Riyadh,Apparel,Online,29,4148.17,3,,3.84
2025-10-18,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,82,18066.51,4,1316.0,3.7
2025-10-18,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,13,2858.38,1,,4.61
2025-10-18,Riyadh-Olaya,Riyadh,Beauty,In-Store,51,5227.95,2,1316.0,3.55
2025-10-18,Riyadh-Olaya,Riyadh,Beauty,Online,28,2729.78,2,,3.45
2025-10-18,Riyadh-Olaya,Riyadh,Groceries,In-Store,82,3455.78,3,1316.0,4.37
2025-10-18,Riyadh-Olaya,Riyadh,Groceries,Online,13,540.97,1,,3.33
2025-10-19,Riyadh-Olaya,Riyadh,Electronics,In-Store,62,48428.39,2,983.0,4.17
2025-10-19,Riyadh-Olaya,Riyadh,Electronics,Online,16,12532.51,1,,3.02
2025-10-19,Riyadh-Olaya,Riyadh,Apparel,In-Store,43,6274.83,1,983.0,4.1
2025-10-19,Riyadh-Olaya,Riyadh,Apparel,Online,17,2550.46,1,,4.16
2025-10-19,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,35,6767.85,1,983.0,4.95
2025-10-19,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,16,3099.59,1,,3.62
2025-10-19,Riyadh-Olaya,Riyadh,Beauty,In-Store,48,4559.39,2,983.0,4.16
2025-10-19,Riyadh-Olaya,Riyadh,Beauty,Online,11,969.07,0,,2.83
2025-10-19,Riyadh-Olaya,Riyadh,Groceries,In-Store,53,2519.71,2,983.0,3.85
2025-10-19,Riyadh-Olaya,Riyadh,Groceries,Online,10,442.46,1,,3.9
2025-10-20,Riyadh-Olaya,Riyadh,Electronics,In-Store,49,38962.83,2,948.0,4.07
2025-10-20,Riyadh-Olaya,Riyadh,Electronics,Online,10,7679.5,0,,3.97
2025-10-20,Riyadh-Olaya,Riyadh,Apparel,In-Store,47,7100.99,1,948.0,4.29
2025-10-20,Riyadh-Olaya,Riyadh,Apparel,Online,19,2695.27,1,,3.15
2025-10-20,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,39,8205.37,1,948.0,4.09
2025-10-20,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,17,3615.6,1,,3.78
2025-10-20,Riyadh-Olaya,Riyadh,Beauty,In-Store,48,4467.4,1,948.0,4.25
2025-10-20,Riyadh-Olaya,Riyadh,Beauty,Online,17,1749.74,0,,3.77
2025-10-20,Riyadh-Olaya,Riyadh,Groceries,In-Store,54,2271.56,1,948.0,4.57
2025-10-20,Riyadh-Olaya,Riyadh,Groceries,Online,10,466.7,1,,3.6
2025-10-21,Riyadh-Olaya,Riyadh,Electronics,In-Store,49,45115.19,2,922.0,4.41
2025-10-21,Riyadh-Olaya,Riyadh,Electronics,Online,15,14017.8,0,,3.65
2025-10-21,Riyadh-Olaya,Riyadh,Apparel,In-Store,51,7670.43,2,922.0,3.2
2025-10-21,Riyadh-Olaya,Riyadh,Apparel,Online,14,2120.7,1,,3.36
2025-10-21,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,59,13169.23,2,922.0,3.83
2025-10-21,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,17,3458.18,1,,3.67
2025-10-21,Riyadh-Olaya,Riyadh,Beauty,In-Store,28,2599.31,1,922.0,4.03
2025-10-21,Riyadh-Olaya,Riyadh,Beauty,Online,15,1316.12,1,,3.47
2025-10-21,Riyadh-Olaya,Riyadh,Groceries,In-Store,39,1820.35,1,922.0,4.49
2025-10-21,Riyadh-Olaya,Riyadh,Groceries,Online,19,786.64,1,,3.56
2025-10-22,Riyadh-Olaya,Riyadh,Electronics,In-Store,29,23413.48,1,964.0,4.19
2025-10-22,Riyadh-Olaya,Riyadh,Electronics,Online,14,12801.17,0,,3.78
2025-10-22,Riyadh-Olaya,Riyadh,Apparel,In-Store,54,7320.95,3,964.0,5.0
2025-10-22,Riyadh-Olaya,Riyadh,Apparel,Online,12,1727.78,1,,4.02
2025-10-22,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,41,9151.5,1,964.0,3.98
2025-10-22,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,16,3539.9,1,,3.69
2025-10-22,Riyadh-Olaya,Riyadh,Beauty,In-Store,32,3090.75,1,964.0,4.03
2025-10-22,Riyadh-Olaya,Riyadh,Beauty,Online,11,982.74,0,,3.66
2025-10-22,Riyadh-Olaya,Riyadh,Groceries,In-Store,38,1781.9,1,964.0,4.23
2025-10-22,Riyadh-Olaya,Riyadh,Groceries,Online,12,518.95,1,,3.04
2025-10-23,Riyadh-Olaya,Riyadh,Electronics,In-Store,48,42876.9,1,928.0,3.89
2025-10-23,Riyadh-Olaya,Riyadh,Electronics,Online,14,12892.87,0,,3.2
2025-10-23,Riyadh-Olaya,Riyadh,Apparel,In-Store,29,4002.41,1,928.0,3.74
2025-10-23,Riyadh-Olaya,Riyadh,Apparel,Online,18,2649.33,1,,3.56
2025-10-23,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,51,11309.23,1,928.0,3.78
2025-10-23,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,11,2228.7,0,,3.99
2025-10-23,Riyadh-Olaya,Riyadh,Beauty,In-Store,57,5452.18,1,928.0,4.2
2025-10-23,Riyadh-Olaya,Riyadh,Beauty,Online,12,1055.74,0,,4.06
2025-10-23,Riyadh-Olaya,Riyadh,Groceries,In-Store,28,1188.93,1,928.0,3.39
2025-10-23,Riyadh-Olaya,Riyadh,Groceries,Online,15,685.88,1,,4.13
2025-10-24,Riyadh-Olaya,Riyadh,Electronics,In-Store,42,37796.21,2,1274.0,3.55
2025-10-24,Riyadh-Olaya,Riyadh,Electronics,Online,25,19705.58,2,,2.93
2025-10-24,Riyadh-Olaya,Riyadh,Apparel,In-Store,60,7872.86,3,1274.0,3.68
2025-10-24,Riyadh-Olaya,Riyadh,Apparel,Online,17,2241.34,1,,3.86
2025-10-24,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,55,10536.02,3,1274.0,4.02
2025-10-24,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,14,2946.51,0,,3.18
2025-10-24,Riyadh-Olaya,Riyadh,Beauty,In-Store,76,7323.34,4,1274.0,3.7
2025-10-24,Riyadh-Olaya,Riyadh,Beauty,Online,25,2325.62,2,,3.39
2025-10-24,Riyadh-Olaya,Riyadh,Groceries,In-Store,72,3480.62,2,1274.0,3.1
2025-10-24,Riyadh-Olaya,Riyadh,Groceries,Online,19,793.48,1,,4.48
2025-10-25,Riyadh-Olaya,Riyadh,Electronics,In-Store,70,55141.01,1,1255.0,3.94
2025-10-25,Riyadh-Olaya,Riyadh,Electronics,Online,22,17701.05,1,,3.89
2025-10-25,Riyadh-Olaya,Riyadh,Apparel,In-Store,54,7527.0,2,1255.0,4.43
2025-10-25,Riyadh-Olaya,Riyadh,Apparel,Online,23,3354.5,2,,3.94
2025-10-25,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,42,8896.86,1,1255.0,4.29
2025-10-25,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,17,3570.98,1,,3.63
2025-10-25,Riyadh-Olaya,Riyadh,Beauty,In-Store,55,4902.95,2,1255.0,3.86
2025-10-25,Riyadh-Olaya,Riyadh,Beauty,Online,20,1859.02,1,,4.14
2025-10-25,Riyadh-Olaya,Riyadh,Groceries,In-Store,67,3140.17,2,1255.0,4.65
2025-10-25,Riyadh-Olaya,Riyadh,Groceries,Online,23,966.79,1,,4.32
2025-10-26,Riyadh-Olaya,Riyadh,Electronics,In-Store,29,25641.43,1,952.0,4.47
2025-10-26,Riyadh-Olaya,Riyadh,Electronics,Online,11,9311.24,1,,3.68
2025-10-26,Riyadh-Olaya,Riyadh,Apparel,In-Store,47,6022.49,1,952.0,3.32
2025-10-26,Riyadh-Olaya,Riyadh,Apparel,Online,16,2453.58,1,,3.75
2025-10-26,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,50,9591.97,2,952.0,3.42
2025-10-26,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,19,3915.67,1,,3.91
2025-10-26,Riyadh-Olaya,Riyadh,Beauty,In-Store,32,2952.32,1,952.0,4.04
2025-10-26,Riyadh-Olaya,Riyadh,Beauty,Online,17,1464.58,1,,4.06
2025-10-26,Riyadh-Olaya,Riyadh,Groceries,In-Store,40,1927.16,1,952.0,4.09
2025-10-26,Riyadh-Olaya,Riyadh,Groceries,Online,14,642.29,0,,3.46
2025-10-27,Riyadh-Olaya,Riyadh,Electronics,In-Store,56,50593.18,2,1004.0,4.03
2025-10-27,Riyadh-Olaya,Riyadh,Electronics,Online,17,14931.96,1,,3.78
2025-10-27,Riyadh-Olaya,Riyadh,Apparel,In-Store,66,9257.73,3,1004.0,4.42
2025-10-27,Riyadh-Olaya,Riyadh,Apparel,Online,22,2829.89,2,,3.43
2025-10-27,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,38,8317.68,1,1004.0,4.01
2025-10-27,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,20,4346.47,1,,3.78
2025-10-27,Riyadh-Olaya,Riyadh,Beauty,In-Store,41,3810.37,0,1004.0,4.25
2025-10-27,Riyadh-Olaya,Riyadh,Beauty,Online,22,2187.97,2,,3.32
2025-10-27,Riyadh-Olaya,Riyadh,Groceries,In-Store,46,2023.64,2,1004.0,4.24
2025-10-27,Riyadh-Olaya,Riyadh,Groceries,Online,16,774.05,1,,3.38
2025-10-28,Riyadh-Olaya,Riyadh,Electronics,In-Store,55,51291.31,1,970.0,4.04
2025-10-28,Riyadh-Olaya,Riyadh,Electronics,Online,22,19583.39,1,,4.28
2025-10-28,Riyadh-Olaya,Riyadh,Apparel,In-Store,52,7326.85,2,970.0,4.21
2025-10-28,Riyadh-Olaya,Riyadh,Apparel,Online,15,2117.46,1,,3.11
2025-10-28,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,46,9500.12,1,970.0,4.17
2025-10-28,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,21,4349.37,1,,4.34
2025-10-28,Riyadh-Olaya,Riyadh,Beauty,In-Store,54,5472.77,1,970.0,3.7
2025-10-28,Riyadh-Olaya,Riyadh,Beauty,Online,20,1881.48,1,,3.57
2025-10-28,Riyadh-Olaya,Riyadh,Groceries,In-Store,54,2286.86,1,970.0,3.3
2025-10-28,Riyadh-Olaya,Riyadh,Groceries,Online,11,460.81,0,,3.57
2025-10-29,Riyadh-Olaya,Riyadh,Electronics,In-Store,64,52150.29,2,988.0,4.56
2025-10-29,Riyadh-Olaya,Riyadh,Electronics,Online,16,13886.2,1,,2.81
2025-10-29,Riyadh-Olaya,Riyadh,Apparel,In-Store,58,7371.63,1,988.0,3.91
2025-10-29,Riyadh-Olaya,Riyadh,Apparel,Online,18,2757.85,2,,4.27
2025-10-29,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,58,12305.73,1,988.0,3.5
2025-10-29,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,10,2159.71,1,,3.54
2025-10-29,Riyadh-Olaya,Riyadh,Beauty,In-Store,49,4911.67,1,988.0,4.1
2025-10-29,Riyadh-Olaya,Riyadh,Beauty,Online,19,1861.47,2,,3.08
2025-10-29,Riyadh-Olaya,Riyadh,Groceries,In-Store,59,2573.55,1,988.0,3.9
2025-10-29,Riyadh-Olaya,Riyadh,Groceries,Online,20,967.87,1,,3.95
2025-10-30,Riyadh-Olaya,Riyadh,Electronics,In-Store,65,54671.83,2,995.0,3.51
2025-10-30,Riyadh-Olaya,Riyadh,Electronics,Online,11,9972.96,0,,3.97
2025-10-30,Riyadh-Olaya,Riyadh,Apparel,In-Store,35,5336.72,1,995.0,3.98
2025-10-30,Riyadh-Olaya,Riyadh,Apparel,Online,15,2049.16,1,,3.05
2025-10-30,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,36,6977.11,1,995.0,4.06
2025-10-30,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,13,2654.82,1,,3.57
2025-10-30,Riyadh-Olaya,Riyadh,Beauty,In-Store,36,3251.73,1,995.0,3.89
2025-10-30,Riyadh-Olaya,Riyadh,Beauty,Online,18,1662.36,1,,3.44
2025-10-30,Riyadh-Olaya,Riyadh,Groceries,In-Store,36,1597.31,0,995.0,3.66
2025-10-30,Riyadh-Olaya,Riyadh,Groceries,Online,16,734.3,1,,4.41
2025-10-31,Riyadh-Olaya,Riyadh,Electronics,In-Store,44,34367.05,2,1268.0,4.2
2025-10-31,Riyadh-Olaya,Riyadh,Electronics,Online,23,21451.52,1,,3.84
2025-10-31,Riyadh-Olaya,Riyadh,Apparel,In-Store,40,5257.67,1,1268.0,4.1
2025-10-31,Riyadh-Olaya,Riyadh,Apparel,Online,20,2524.53,1,,3.48
2025-10-31,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,74,15476.31,2,1268.0,4.08
2025-10-31,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,16,3385.77,1,,4.47
2025-10-31,Riyadh-Olaya,Riyadh,Beauty,In-Store,66,6533.03,2,1268.0,4.62
2025-10-31,Riyadh-Olaya,Riyadh,Beauty,Online,17,1646.45,1,,3.08
2025-10-31,Riyadh-Olaya,Riyadh,Groceries,In-Store,76,3095.13,1,1268.0,3.92
2025-10-31,Riyadh-Olaya,Riyadh,Groceries,Online,21,924.77,2,,4.29
2025-11-01,Riyadh-Olaya,Riyadh,Electronics,In-Store,62,47972.68,2,1583.0,3.6
2025-11-01,Riyadh-Olaya,Riyadh,Electronics,Online,27,22585.92,2,,4.43
2025-11-01,Riyadh-Olaya,Riyadh,Apparel,In-Store,104,14270.12,2,1583.0,4.29
2025-11-01,Riyadh-Olaya,Riyadh,Apparel,Online,31,4403.9,1,,3.33
2025-11-01,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,66,13209.71,3,1583.0,3.96
2025-11-01,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,34,6860.03,4,,4.33
2025-11-01,Riyadh-Olaya,Riyadh,Beauty,In-Store,60,6230.11,1,1583.0,4.42
2025-11-01,Riyadh-Olaya,Riyadh,Beauty,Online,26,2364.48,2,,3.71
2025-11-01,Riyadh-Olaya,Riyadh,Groceries,In-Store,101,4255.94,3,1583.0,4.0
2025-11-01,Riyadh-Olaya,Riyadh,Groceries,Online,29,1407.47,2,,4.15
2025-11-02,Riyadh-Olaya,Riyadh,Electronics,In-Store,41,37015.07,1,1190.0,4.05
2025-11-02,Riyadh-Olaya,Riyadh,Electronics,Online,18,14099.07,1,,4.32
2025-11-02,Riyadh-Olaya,Riyadh,Apparel,In-Store,49,6763.78,2,1190.0,4.35
2025-11-02,Riyadh-Olaya,Riyadh,Apparel,Online,23,3200.5,1,,3.5
2025-11-02,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,73,15162.21,4,1190.0,4.04
2025-11-02,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,22,4815.64,1,,3.66
2025-11-02,Riyadh-Olaya,Riyadh,Beauty,In-Store,59,5466.01,3,1190.0,4.12
2025-11-02,Riyadh-Olaya,Riyadh,Beauty,Online,21,1857.53,2,,3.86
2025-11-02,Riyadh-Olaya,Riyadh,Groceries,In-Store,64,2898.18,1,1190.0,4.27
2025-11-02,Riyadh-Olaya,Riyadh,Groceries,Online,24,1079.14,1,,3.66
2025-11-03,Riyadh-Olaya,Riyadh,Electronics,In-Store,47,38114.31,2,1222.0,4.06
2025-11-03,Riyadh-Olaya,Riyadh,Electronics,Online,17,15030.3,0,,3.9
2025-11-03,Riyadh-Olaya,Riyadh,Apparel,In-Store,65,9525.71,1,1222.0,4.62
2025-11-03,Riyadh-Olaya,Riyadh,Apparel,Online,22,3164.24,2,,4.23
2025-11-03,Riyadh-Olaya,Riyadh,Home & Kitchen,In-Store,39,8205.17,0,1222.0,4.37
2025-11-03,Riyadh-Olaya,Riyadh,Home & Kitchen,Online,26,5337.15,1,,3.37
2025-11-03,Riyadh-Olaya,Riyadh,Beauty,In-Store,66,5961.82,2,1222.0,4.0
2025-11-03,Riyadh-Olaya,Riyadh,Beauty,Online,14,1455.97,1,,3.68
2025-11-03,Riyadh-Olaya,Riyadh,Groceries,In-Store,40,1978.78,1,1222.0,3.77
2025-11-03,Riyadh-Olaya,Riyadh,Groceries,Online,15,724.89,0,,4.09
2025-11-04,Riyadh-Olaya,Riyadh,Electronics,In-Store,50,46348.89,1,1207.0,3.75
2025-11-04,Riyadh-Olaya,Riyadh,Electronics,Online,24,20756.44,2,,3.65
